state_abbreviation,PUMA,Citizens,PopPerSqMile,SimpleAge,Sex,CollegeGrad,Race5,AvgIncome
GA,2100,5084,429.8,Under,Male,NonGrad,R5_Black,18875
GA,2100,303,429.8,Under,Male,NonGrad,R5_Latinx,30961
GA,2100,136,429.8,Under,Male,NonGrad,R5_Asian,42405
GA,2100,11142,429.8,Under,Male,NonGrad,R5_WhiteNonLatinx,37071
GA,2100,44,429.8,Under,Male,Grad,R5_Other,79000
GA,2100,696,429.8,Under,Male,Grad,R5_Black,18611
GA,2100,354,429.8,Under,Male,Grad,R5_Latinx,41898
GA,2100,233,429.8,Under,Male,Grad,R5_Asian,20169
GA,2100,5845,429.8,Under,Male,Grad,R5_WhiteNonLatinx,92302
GA,2100,516,429.8,EqualOrOver,Female,NonGrad,R5_Other,2933
GA,2100,2363,429.8,EqualOrOver,Female,NonGrad,R5_Black,17731
GA,2100,496,429.8,EqualOrOver,Female,NonGrad,R5_Latinx,10603
GA,2100,242,429.8,EqualOrOver,Female,NonGrad,R5_Asian,4625
GA,2100,18220,429.8,EqualOrOver,Female,NonGrad,R5_WhiteNonLatinx,24048
GA,2100,173,429.8,EqualOrOver,Female,Grad,R5_Other,22869
GA,2100,2717,429.8,EqualOrOver,Female,Grad,R5_Black,27324
GA,2100,387,429.8,EqualOrOver,Female,Grad,R5_Latinx,23800
GA,2100,571,429.8,EqualOrOver,Female,Grad,R5_Asian,29509
GA,2100,5799,429.8,EqualOrOver,Female,Grad,R5_WhiteNonLatinx,43972
GA,2100,254,429.8,EqualOrOver,Male,NonGrad,R5_Other,36000
GA,2100,2527,429.8,EqualOrOver,Male,NonGrad,R5_Black,34601
GA,2100,257,429.8,EqualOrOver,Male,NonGrad,R5_Latinx,99875
GA,2100,79,429.8,EqualOrOver,Male,NonGrad,R5_Asian,22
GA,2100,14321,429.8,EqualOrOver,Male,NonGrad,R5_WhiteNonLatinx,53019
GA,2100,60,429.8,EqualOrOver,Male,Grad,R5_Other,66000
GA,2100,1270,429.8,EqualOrOver,Male,Grad,R5_Black,175536
GA,2100,176,429.8,EqualOrOver,Male,Grad,R5_Latinx,123000
GA,2100,115,429.8,EqualOrOver,Male,Grad,R5_Asian,132870
GA,2100,8115,429.8,EqualOrOver,Male,Grad,R5_WhiteNonLatinx,107604
GA,2200,0,149.6,Under,Female,NonGrad,R5_Other,26000
GA,2200,5896,149.6,Under,Female,NonGrad,R5_Black,18836
GA,2200,261,149.6,Under,Female,NonGrad,R5_Latinx,21992
GA,2200,6916,149.6,Under,Female,NonGrad,R5_WhiteNonLatinx,13278
GA,2200,0,149.6,Under,Female,Grad,R5_Other,27000
GA,2200,1601,149.6,Under,Female,Grad,R5_Black,25665
GA,2200,56,149.6,Under,Female,Grad,R5_Latinx,10000
GA,2200,65,149.6,Under,Female,Grad,R5_Asian,2372
GA,2200,3020,149.6,Under,Female,Grad,R5_WhiteNonLatinx,35437
GA,2200,25,149.6,Under,Male,NonGrad,R5_Other,10000
GA,2200,4456,149.6,Under,Male,NonGrad,R5_Black,19844
GA,2200,145,149.6,Under,Male,NonGrad,R5_Latinx,30455
GA,2200,68,149.6,Under,Male,NonGrad,R5_Asian,59471
GA,2200,8998,149.6,Under,Male,NonGrad,R5_WhiteNonLatinx,32243
GA,2200,76,149.6,Under,Male,Grad,R5_Other,0
GA,2200,1556,149.6,Under,Male,Grad,R5_Black,13224
GA,2200,0,149.6,Under,Male,Grad,R5_Asian,0
GA,2200,1269,149.6,Under,Male,Grad,R5_WhiteNonLatinx,47306
GA,2200,42,149.6,EqualOrOver,Female,NonGrad,R5_Other,21900
GA,2200,6660,149.6,EqualOrOver,Female,NonGrad,R5_Black,20301
GA,2200,156,149.6,EqualOrOver,Female,NonGrad,R5_Latinx,10821
GA,2200,0,149.6,EqualOrOver,Female,NonGrad,R5_Asian,0
GA,2200,12841,149.6,EqualOrOver,Female,NonGrad,R5_WhiteNonLatinx,20432
GA,2200,69,149.6,EqualOrOver,Female,Grad,R5_Other,0
GA,2200,462,149.6,EqualOrOver,Female,Grad,R5_Black,22201
GA,2200,2979,149.6,EqualOrOver,Female,Grad,R5_WhiteNonLatinx,37566
GA,2200,0,149.6,EqualOrOver,Male,NonGrad,R5_Other,47500
GA,2200,5258,149.6,EqualOrOver,Male,NonGrad,R5_Black,21033
GA,2200,0,149.6,EqualOrOver,Male,NonGrad,R5_Asian,138185
GA,2200,10390,149.6,EqualOrOver,Male,NonGrad,R5_WhiteNonLatinx,45736
GA,2200,144,149.6,EqualOrOver,Male,Grad,R5_Black,11058
GA,2200,80,149.6,EqualOrOver,Male,Grad,R5_Latinx,69625
GA,2200,2827,149.6,EqualOrOver,Male,Grad,R5_WhiteNonLatinx,97468
GA,2300,314,313.3,Under,Female,NonGrad,R5_Other,28019
GA,2300,3667,313.3,Under,Female,NonGrad,R5_Black,22331
GA,2300,373,313.3,Under,Female,NonGrad,R5_Latinx,20288
GA,2300,9584,313.3,Under,Female,NonGrad,R5_WhiteNonLatinx,15862
GA,2300,9,313.3,Under,Female,Grad,R5_Other,0
GA,2300,1992,313.3,Under,Female,Grad,R5_Black,7663
GA,2300,489,313.3,Under,Female,Grad,R5_Latinx,3316
GA,2300,48,313.3,Under,Female,Grad,R5_Asian,5200
GA,2300,5694,313.3,Under,Female,Grad,R5_WhiteNonLatinx,19724
GA,2300,685,313.3,Under,Male,NonGrad,R5_Other,12377
GA,2300,2430,313.3,Under,Male,NonGrad,R5_Black,22453
GA,2300,393,313.3,Under,Male,NonGrad,R5_Latinx,22082
GA,2300,9548,313.3,Under,Male,NonGrad,R5_WhiteNonLatinx,39044
GA,2300,136,313.3,Under,Male,Grad,R5_Other,4010
GA,2300,2019,313.3,Under,Male,Grad,R5_Black,20845
GA,2300,440,313.3,Under,Male,Grad,R5_Latinx,41053
GA,2300,5128,313.3,Under,Male,Grad,R5_WhiteNonLatinx,45289
GA,2300,24,313.3,EqualOrOver,Female,NonGrad,R5_Other,57000
GA,2300,4081,313.3,EqualOrOver,Female,NonGrad,R5_Black,26351
GA,2300,340,313.3,EqualOrOver,Female,NonGrad,R5_Latinx,10065
GA,2300,14776,313.3,EqualOrOver,Female,NonGrad,R5_WhiteNonLatinx,23018
GA,2300,224,313.3,EqualOrOver,Female,Grad,R5_Black,55652
GA,2300,3936,313.3,EqualOrOver,Female,Grad,R5_WhiteNonLatinx,63955
GA,2300,156,313.3,EqualOrOver,Male,NonGrad,R5_Other,16800
GA,2300,3561,313.3,EqualOrOver,Male,NonGrad,R5_Black,18608
GA,2300,720,313.3,EqualOrOver,Male,NonGrad,R5_Latinx,56003
GA,2300,12431,313.3,EqualOrOver,Male,NonGrad,R5_WhiteNonLatinx,45035
GA,2300,57,313.3,EqualOrOver,Male,Grad,R5_Black,7500
GA,2300,4228,313.3,EqualOrOver,Male,Grad,R5_WhiteNonLatinx,81184
GA,2400,98,680.9,Under,Female,NonGrad,R5_Other,15077
GA,2400,1113,680.9,Under,Female,NonGrad,R5_Black,25360
GA,2400,270,680.9,Under,Female,NonGrad,R5_Latinx,28267
GA,2400,51,680.9,Under,Female,NonGrad,R5_Asian,7830
GA,2400,5043,680.9,Under,Female,NonGrad,R5_WhiteNonLatinx,18573
GA,2400,421,680.9,Under,Female,Grad,R5_Other,24733
GA,2400,4144,680.9,Under,Female,Grad,R5_Black,43630
GA,2400,446,680.9,Under,Female,Grad,R5_Latinx,37417
GA,2400,173,680.9,Under,Female,Grad,R5_Asian,42066
GA,2400,4376,680.9,Under,Female,Grad,R5_WhiteNonLatinx,35049
GA,2400,448,680.9,Under,Male,NonGrad,R5_Other,58901
GA,2400,2881,680.9,Under,Male,NonGrad,R5_Black,18362
GA,2400,160,680.9,Under,Male,NonGrad,R5_Latinx,13900
GA,2400,114,680.9,Under,Male,NonGrad,R5_Asian,33600
GA,2400,4676,680.9,Under,Male,NonGrad,R5_WhiteNonLatinx,29746
GA,2400,90,680.9,Under,Male,Grad,R5_Other,46689
GA,2400,1206,680.9,Under,Male,Grad,R5_Black,32826
GA,2400,295,680.9,Under,Male,Grad,R5_Latinx,20906
GA,2400,405,680.9,Under,Male,Grad,R5_Asian,67156
GA,2400,4540,680.9,Under,Male,Grad,R5_WhiteNonLatinx,88930
GA,2400,183,680.9,EqualOrOver,Female,NonGrad,R5_Other,29451
GA,2400,3054,680.9,EqualOrOver,Female,NonGrad,R5_Black,24169
GA,2400,868,680.9,EqualOrOver,Female,NonGrad,R5_Latinx,28241
GA,2400,400,680.9,EqualOrOver,Female,NonGrad,R5_Asian,28115
GA,2400,11180,680.9,EqualOrOver,Female,NonGrad,R5_WhiteNonLatinx,26168
GA,2400,330,680.9,EqualOrOver,Female,Grad,R5_Other,55652
GA,2400,2848,680.9,EqualOrOver,Female,Grad,R5_Black,68853
GA,2400,437,680.9,EqualOrOver,Female,Grad,R5_Latinx,56669
GA,2400,391,680.9,EqualOrOver,Female,Grad,R5_Asian,69596
GA,2400,8043,680.9,EqualOrOver,Female,Grad,R5_WhiteNonLatinx,59275
GA,2400,2764,680.9,EqualOrOver,Male,NonGrad,R5_Black,44503
GA,2400,369,680.9,EqualOrOver,Male,NonGrad,R5_Latinx,91035
GA,2400,204,680.9,EqualOrOver,Male,NonGrad,R5_Asian,50039
GA,2400,8237,680.9,EqualOrOver,Male,NonGrad,R5_WhiteNonLatinx,68248
GA,2400,153,680.9,EqualOrOver,Male,Grad,R5_Other,107438
GA,2400,3054,680.9,EqualOrOver,Male,Grad,R5_Black,143491
GA,2400,491,680.9,EqualOrOver,Male,Grad,R5_Latinx,134279
GA,2400,580,680.9,EqualOrOver,Male,Grad,R5_Asian,55632
GA,2400,9226,680.9,EqualOrOver,Male,Grad,R5_WhiteNonLatinx,161775
GA,2500,676,246.9,Under,Female,NonGrad,R5_Other,2483
GA,2500,2878,246.9,Under,Female,NonGrad,R5_Black,29315
GA,2500,263,246.9,Under,Female,NonGrad,R5_Latinx,8660
GA,2500,16356,246.9,Under,Female,NonGrad,R5_WhiteNonLatinx,15484
GA,2500,50,246.9,Under,Female,Grad,R5_Other,37000
GA,2500,821,246.9,Under,Female,Grad,R5_Black,19145
GA,2500,0,246.9,Under,Female,Grad,R5_Asian,0
GA,2500,7436,246.9,Under,Female,Grad,R5_WhiteNonLatinx,27534
GA,2500,379,246.9,Under,Male,NonGrad,R5_Other,21239
GA,2500,3023,246.9,Under,Male,NonGrad,R5_Black,13251
GA,2500,705,246.9,Under,Male,NonGrad,R5_Latinx,16036
GA,2500,16044,246.9,Under,Male,NonGrad,R5_WhiteNonLatinx,30143
GA,2500,198,246.9,Under,Male,Grad,R5_Other,10000
GA,2500,249,246.9,Under,Male,Grad,R5_Black,21084
GA,2500,66,246.9,Under,Male,Grad,R5_Asian,40219
GA,2500,4063,246.9,Under,Male,Grad,R5_WhiteNonLatinx,43684
GA,2500,313,246.9,EqualOrOver,Female,NonGrad,R5_Other,22734
GA,2500,4526,246.9,EqualOrOver,Female,NonGrad,R5_Black,17154
GA,2500,135,246.9,EqualOrOver,Female,NonGrad,R5_Latinx,28194
GA,2500,355,246.9,EqualOrOver,Female,NonGrad,R5_Asian,14922
GA,2500,25159,246.9,EqualOrOver,Female,NonGrad,R5_WhiteNonLatinx,19322
GA,2500,367,246.9,EqualOrOver,Female,Grad,R5_Black,21192
GA,2500,0,246.9,EqualOrOver,Female,Grad,R5_Latinx,500
GA,2500,5416,246.9,EqualOrOver,Female,Grad,R5_WhiteNonLatinx,47278
GA,2500,112,246.9,EqualOrOver,Male,NonGrad,R5_Other,44188
GA,2500,3239,246.9,EqualOrOver,Male,NonGrad,R5_Black,25661
GA,2500,0,246.9,EqualOrOver,Male,NonGrad,R5_Latinx,22034
GA,2500,0,246.9,EqualOrOver,Male,NonGrad,R5_Asian,24000
GA,2500,22978,246.9,EqualOrOver,Male,NonGrad,R5_WhiteNonLatinx,39401
GA,2500,416,246.9,EqualOrOver,Male,Grad,R5_Black,57655
GA,2500,471,246.9,EqualOrOver,Male,Grad,R5_Asian,78690
GA,2500,4522,246.9,EqualOrOver,Male,Grad,R5_WhiteNonLatinx,85742
GA,2600,1187,307.8,Under,Female,NonGrad,R5_Other,5596
GA,2600,851,307.8,Under,Female,NonGrad,R5_Black,9526
GA,2600,130,307.8,Under,Female,NonGrad,R5_Latinx,20714
GA,2600,42,307.8,Under,Female,NonGrad,R5_Asian,0
GA,2600,18979,307.8,Under,Female,NonGrad,R5_WhiteNonLatinx,17612
GA,2600,1031,307.8,Under,Female,Grad,R5_Other,27513
GA,2600,338,307.8,Under,Female,Grad,R5_Black,23498
GA,2600,0,307.8,Under,Female,Grad,R5_Asian,0
GA,2600,6937,307.8,Under,Female,Grad,R5_WhiteNonLatinx,33157
GA,2600,249,307.8,Under,Male,NonGrad,R5_Other,23698
GA,2600,2989,307.8,Under,Male,NonGrad,R5_Black,9471
GA,2600,157,307.8,Under,Male,NonGrad,R5_Latinx,28052
GA,2600,19782,307.8,Under,Male,NonGrad,R5_WhiteNonLatinx,28199
GA,2600,163,307.8,Under,Male,Grad,R5_Other,218
GA,2600,584,307.8,Under,Male,Grad,R5_Black,48322
GA,2600,166,307.8,Under,Male,Grad,R5_Latinx,7136
GA,2600,0,307.8,Under,Male,Grad,R5_Asian,56948
GA,2600,6296,307.8,Under,Male,Grad,R5_WhiteNonLatinx,47007
GA,2600,219,307.8,EqualOrOver,Female,NonGrad,R5_Other,20105
GA,2600,1034,307.8,EqualOrOver,Female,NonGrad,R5_Black,31139
GA,2600,128,307.8,EqualOrOver,Female,NonGrad,R5_Latinx,29389
GA,2600,160,307.8,EqualOrOver,Female,NonGrad,R5_Asian,21750
GA,2600,33667,307.8,EqualOrOver,Female,NonGrad,R5_WhiteNonLatinx,21709
GA,2600,113,307.8,EqualOrOver,Female,Grad,R5_Other,100451
GA,2600,233,307.8,EqualOrOver,Female,Grad,R5_Black,37116
GA,2600,20,307.8,EqualOrOver,Female,Grad,R5_Latinx,0
GA,2600,6267,307.8,EqualOrOver,Female,Grad,R5_WhiteNonLatinx,55542
GA,2600,435,307.8,EqualOrOver,Male,NonGrad,R5_Other,35021
GA,2600,2130,307.8,EqualOrOver,Male,NonGrad,R5_Black,25884
GA,2600,138,307.8,EqualOrOver,Male,NonGrad,R5_Latinx,25291
GA,2600,29981,307.8,EqualOrOver,Male,NonGrad,R5_WhiteNonLatinx,32856
GA,2600,22,307.8,EqualOrOver,Male,Grad,R5_Other,150300
GA,2600,11,307.8,EqualOrOver,Male,Grad,R5_Black,133000
GA,2600,28,307.8,EqualOrOver,Male,Grad,R5_Latinx,14000
GA,2600,5171,307.8,EqualOrOver,Male,Grad,R5_WhiteNonLatinx,87538
GA,2700,281,547.3,Under,Female,NonGrad,R5_Other,26050
GA,2700,974,547.3,Under,Female,NonGrad,R5_Black,15543
GA,2700,332,547.3,Under,Female,NonGrad,R5_Latinx,17226
GA,2700,8239,547.3,Under,Female,NonGrad,R5_WhiteNonLatinx,19563
GA,2700,98,547.3,Under,Female,Grad,R5_Other,28000
GA,2700,382,547.3,Under,Female,Grad,R5_Latinx,54416
GA,2700,69,547.3,Under,Female,Grad,R5_Asian,16800
GA,2700,4575,547.3,Under,Female,Grad,R5_WhiteNonLatinx,24169
GA,2700,580,547.3,Under,Male,NonGrad,R5_Other,28854
GA,2700,809,547.3,Under,Male,NonGrad,R5_Black,3909
GA,2700,146,547.3,Under,Male,NonGrad,R5_Latinx,27962
GA,2700,9981,547.3,Under,Male,NonGrad,R5_WhiteNonLatinx,31917
GA,2700,72,547.3,Under,Male,Grad,R5_Black,0
GA,2700,96,547.3,Under,Male,Grad,R5_Latinx,1684
GA,2700,4032,547.3,Under,Male,Grad,R5_WhiteNonLatinx,48000
GA,2700,148,547.3,EqualOrOver,Female,NonGrad,R5_Other,5653
GA,2700,938,547.3,EqualOrOver,Female,NonGrad,R5_Black,25901
GA,2700,98,547.3,EqualOrOver,Female,NonGrad,R5_Latinx,7011
GA,2700,174,547.3,EqualOrOver,Female,NonGrad,R5_Asian,18309
GA,2700,14617,547.3,EqualOrOver,Female,NonGrad,R5_WhiteNonLatinx,22735
GA,2700,102,547.3,EqualOrOver,Female,Grad,R5_Black,18000
GA,2700,0,547.3,EqualOrOver,Female,Grad,R5_Latinx,0
GA,2700,108,547.3,EqualOrOver,Female,Grad,R5_Asian,43944
GA,2700,2537,547.3,EqualOrOver,Female,Grad,R5_WhiteNonLatinx,56694
GA,2700,251,547.3,EqualOrOver,Male,NonGrad,R5_Other,20487
GA,2700,582,547.3,EqualOrOver,Male,NonGrad,R5_Black,30165
GA,2700,478,547.3,EqualOrOver,Male,NonGrad,R5_Latinx,21883
GA,2700,113,547.3,EqualOrOver,Male,NonGrad,R5_Asian,66800
GA,2700,11685,547.3,EqualOrOver,Male,NonGrad,R5_WhiteNonLatinx,35575
GA,2700,161,547.3,EqualOrOver,Male,Grad,R5_Black,77376
GA,2700,71,547.3,EqualOrOver,Male,Grad,R5_Asian,72000
GA,2700,2902,547.3,EqualOrOver,Male,Grad,R5_WhiteNonLatinx,89001
GA,2800,667,150.0,Under,Female,NonGrad,R5_Other,13348
GA,2800,87,150.0,Under,Female,NonGrad,R5_Black,2193
GA,2800,220,150.0,Under,Female,NonGrad,R5_Latinx,19466
GA,2800,17458,150.0,Under,Female,NonGrad,R5_WhiteNonLatinx,16143
GA,2800,51,150.0,Under,Female,Grad,R5_Other,100000
GA,2800,23,150.0,Under,Female,Grad,R5_Asian,21840
GA,2800,6379,150.0,Under,Female,Grad,R5_WhiteNonLatinx,31161
GA,2800,123,150.0,Under,Male,NonGrad,R5_Other,15592
GA,2800,279,150.0,Under,Male,NonGrad,R5_Black,9556
GA,2800,547,150.0,Under,Male,NonGrad,R5_Latinx,23794
GA,2800,170,150.0,Under,Male,NonGrad,R5_Asian,49421
GA,2800,20198,150.0,Under,Male,NonGrad,R5_WhiteNonLatinx,26695
GA,2800,226,150.0,Under,Male,Grad,R5_Other,13248
GA,2800,3211,150.0,Under,Male,Grad,R5_WhiteNonLatinx,51127
GA,2800,1480,150.0,EqualOrOver,Female,NonGrad,R5_Other,17799
GA,2800,350,150.0,EqualOrOver,Female,NonGrad,R5_Black,14971
GA,2800,578,150.0,EqualOrOver,Female,NonGrad,R5_Latinx,7680
GA,2800,10,150.0,EqualOrOver,Female,NonGrad,R5_Asian,14000
GA,2800,34557,150.0,EqualOrOver,Female,NonGrad,R5_WhiteNonLatinx,23719
GA,2800,169,150.0,EqualOrOver,Female,Grad,R5_Other,6000
GA,2800,18,150.0,EqualOrOver,Female,Grad,R5_Black,37600
GA,2800,0,150.0,EqualOrOver,Female,Grad,R5_Latinx,0
GA,2800,109,150.0,EqualOrOver,Female,Grad,R5_Asian,46400
GA,2800,9119,150.0,EqualOrOver,Female,Grad,R5_WhiteNonLatinx,44346
GA,2800,1162,150.0,EqualOrOver,Male,NonGrad,R5_Other,26393
GA,2800,641,150.0,EqualOrOver,Male,NonGrad,R5_Black,29954
GA,2800,905,150.0,EqualOrOver,Male,NonGrad,R5_Latinx,31802
GA,2800,30192,150.0,EqualOrOver,Male,NonGrad,R5_WhiteNonLatinx,40265
GA,2800,98,150.0,EqualOrOver,Male,Grad,R5_Other,81624
GA,2800,117,150.0,EqualOrOver,Male,Grad,R5_Asian,63200
GA,2800,7809,150.0,EqualOrOver,Male,Grad,R5_WhiteNonLatinx,86230
GA,2900,446,310.9,Under,Female,NonGrad,R5_Other,10422
GA,2900,1673,310.9,Under,Female,NonGrad,R5_Black,25742
GA,2900,681,310.9,Under,Female,NonGrad,R5_Latinx,10909
GA,2900,10168,310.9,Under,Female,NonGrad,R5_WhiteNonLatinx,18310
GA,2900,0,310.9,Under,Female,Grad,R5_Other,4000
GA,2900,1329,310.9,Under,Female,Grad,R5_Black,18354
GA,2900,148,310.9,Under,Female,Grad,R5_Asian,5500
GA,2900,3691,310.9,Under,Female,Grad,R5_WhiteNonLatinx,42662
GA,2900,500,310.9,Under,Male,NonGrad,R5_Other,20652
GA,2900,2699,310.9,Under,Male,NonGrad,R5_Black,31615
GA,2900,695,310.9,Under,Male,NonGrad,R5_Latinx,6622
GA,2900,9852,310.9,Under,Male,NonGrad,R5_WhiteNonLatinx,36147
GA,2900,288,310.9,Under,Male,Grad,R5_Black,36104
GA,2900,3466,310.9,Under,Male,Grad,R5_WhiteNonLatinx,57235
GA,2900,298,310.9,EqualOrOver,Female,NonGrad,R5_Other,19563
GA,2900,2088,310.9,EqualOrOver,Female,NonGrad,R5_Black,28271
GA,2900,166,310.9,EqualOrOver,Female,NonGrad,R5_Latinx,11518
GA,2900,16373,310.9,EqualOrOver,Female,NonGrad,R5_WhiteNonLatinx,21445
GA,2900,46,310.9,EqualOrOver,Female,Grad,R5_Other,60000
GA,2900,161,310.9,EqualOrOver,Female,Grad,R5_Black,25957
GA,2900,102,310.9,EqualOrOver,Female,Grad,R5_Latinx,40000
GA,2900,88,310.9,EqualOrOver,Female,Grad,R5_Asian,26273
GA,2900,2756,310.9,EqualOrOver,Female,Grad,R5_WhiteNonLatinx,52196
GA,2900,0,310.9,EqualOrOver,Male,NonGrad,R5_Other,11523
GA,2900,985,310.9,EqualOrOver,Male,NonGrad,R5_Black,52874
GA,2900,209,310.9,EqualOrOver,Male,NonGrad,R5_Latinx,11305
GA,2900,23,310.9,EqualOrOver,Male,NonGrad,R5_Asian,55000
GA,2900,15415,310.9,EqualOrOver,Male,NonGrad,R5_WhiteNonLatinx,37846
GA,2900,150,310.9,EqualOrOver,Male,Grad,R5_Black,66400
GA,2900,106,310.9,EqualOrOver,Male,Grad,R5_Latinx,48000
GA,2900,2702,310.9,EqualOrOver,Male,Grad,R5_WhiteNonLatinx,68288
GA,3001,914,2850.6,Under,Female,NonGrad,R5_Other,18832
GA,3001,3987,2850.6,Under,Female,NonGrad,R5_Black,22664
GA,3001,1035,2850.6,Under,Female,NonGrad,R5_Latinx,5216
GA,3001,0,2850.6,Under,Female,NonGrad,R5_Asian,15000
GA,3001,5307,2850.6,Under,Female,NonGrad,R5_WhiteNonLatinx,24354
GA,3001,617,2850.6,Under,Female,Grad,R5_Other,17203
GA,3001,7016,2850.6,Under,Female,Grad,R5_Black,43482
GA,3001,885,2850.6,Under,Female,Grad,R5_Latinx,8656
GA,3001,729,2850.6,Under,Female,Grad,R5_Asian,25747
GA,3001,6982,2850.6,Under,Female,Grad,R5_WhiteNonLatinx,45039
GA,3001,705,2850.6,Under,Male,NonGrad,R5_Other,30100
GA,3001,5384,2850.6,Under,Male,NonGrad,R5_Black,22302
GA,3001,1257,2850.6,Under,Male,NonGrad,R5_Latinx,22815
GA,3001,231,2850.6,Under,Male,NonGrad,R5_Asian,46455
GA,3001,4534,2850.6,Under,Male,NonGrad,R5_WhiteNonLatinx,30721
GA,3001,706,2850.6,Under,Male,Grad,R5_Other,62715
GA,3001,3640,2850.6,Under,Male,Grad,R5_Black,44402
GA,3001,681,2850.6,Under,Male,Grad,R5_Latinx,37508
GA,3001,1304,2850.6,Under,Male,Grad,R5_Asian,51021
GA,3001,8049,2850.6,Under,Male,Grad,R5_WhiteNonLatinx,49939
GA,3001,420,2850.6,EqualOrOver,Female,NonGrad,R5_Other,12719
GA,3001,4619,2850.6,EqualOrOver,Female,NonGrad,R5_Black,28303
GA,3001,454,2850.6,EqualOrOver,Female,NonGrad,R5_Latinx,29620
GA,3001,691,2850.6,EqualOrOver,Female,NonGrad,R5_Asian,27093
GA,3001,8680,2850.6,EqualOrOver,Female,NonGrad,R5_WhiteNonLatinx,36597
GA,3001,124,2850.6,EqualOrOver,Female,Grad,R5_Other,90000
GA,3001,1909,2850.6,EqualOrOver,Female,Grad,R5_Black,42492
GA,3001,284,2850.6,EqualOrOver,Female,Grad,R5_Latinx,60817
GA,3001,614,2850.6,EqualOrOver,Female,Grad,R5_Asian,39012
GA,3001,7197,2850.6,EqualOrOver,Female,Grad,R5_WhiteNonLatinx,55683
GA,3001,951,2850.6,EqualOrOver,Male,NonGrad,R5_Other,53424
GA,3001,2582,2850.6,EqualOrOver,Male,NonGrad,R5_Black,24099
GA,3001,480,2850.6,EqualOrOver,Male,NonGrad,R5_Latinx,41945
GA,3001,110,2850.6,EqualOrOver,Male,NonGrad,R5_Asian,18969
GA,3001,6673,2850.6,EqualOrOver,Male,NonGrad,R5_WhiteNonLatinx,50888
GA,3001,250,2850.6,EqualOrOver,Male,Grad,R5_Other,25111
GA,3001,1997,2850.6,EqualOrOver,Male,Grad,R5_Black,63684
GA,3001,241,2850.6,EqualOrOver,Male,Grad,R5_Latinx,36824
GA,3001,698,2850.6,EqualOrOver,Male,Grad,R5_Asian,173888
GA,3001,7827,2850.6,EqualOrOver,Male,Grad,R5_WhiteNonLatinx,114179
GA,3002,303,2180.4,Under,Female,NonGrad,R5_Other,26721
GA,3002,2822,2180.4,Under,Female,NonGrad,R5_Black,24092
GA,3002,274,2180.4,Under,Female,NonGrad,R5_Latinx,15046
GA,3002,807,2180.4,Under,Female,NonGrad,R5_Asian,11504
GA,3002,5588,2180.4,Under,Female,NonGrad,R5_WhiteNonLatinx,13320
GA,3002,795,2180.4,Under,Female,Grad,R5_Other,19963
GA,3002,3542,2180.4,Under,Female,Grad,R5_Black,41206
GA,3002,685,2180.4,Under,Female,Grad,R5_Latinx,18906
GA,3002,923,2180.4,Under,Female,Grad,R5_Asian,29616
GA,3002,11519,2180.4,Under,Female,Grad,R5_WhiteNonLatinx,31822
GA,3002,209,2180.4,Under,Male,NonGrad,R5_Other,13850
GA,3002,1425,2180.4,Under,Male,NonGrad,R5_Black,22411
GA,3002,43,2180.4,Under,Male,NonGrad,R5_Latinx,20000
GA,3002,517,2180.4,Under,Male,NonGrad,R5_Asian,44733
GA,3002,7009,2180.4,Under,Male,NonGrad,R5_WhiteNonLatinx,41094
GA,3002,70,2180.4,Under,Male,Grad,R5_Other,75000
GA,3002,2415,2180.4,Under,Male,Grad,R5_Black,46945
GA,3002,357,2180.4,Under,Male,Grad,R5_Latinx,34824
GA,3002,228,2180.4,Under,Male,Grad,R5_Asian,58570
GA,3002,7986,2180.4,Under,Male,Grad,R5_WhiteNonLatinx,52106
GA,3002,81,2180.4,EqualOrOver,Female,NonGrad,R5_Other,0
GA,3002,2055,2180.4,EqualOrOver,Female,NonGrad,R5_Black,22235
GA,3002,1137,2180.4,EqualOrOver,Female,NonGrad,R5_Latinx,8578
GA,3002,790,2180.4,EqualOrOver,Female,NonGrad,R5_Asian,34365
GA,3002,12357,2180.4,EqualOrOver,Female,NonGrad,R5_WhiteNonLatinx,33566
GA,3002,351,2180.4,EqualOrOver,Female,Grad,R5_Other,31032
GA,3002,2352,2180.4,EqualOrOver,Female,Grad,R5_Black,76036
GA,3002,106,2180.4,EqualOrOver,Female,Grad,R5_Latinx,7469
GA,3002,493,2180.4,EqualOrOver,Female,Grad,R5_Asian,14764
GA,3002,8991,2180.4,EqualOrOver,Female,Grad,R5_WhiteNonLatinx,47049
GA,3002,244,2180.4,EqualOrOver,Male,NonGrad,R5_Other,80865
GA,3002,1864,2180.4,EqualOrOver,Male,NonGrad,R5_Black,34244
GA,3002,1180,2180.4,EqualOrOver,Male,NonGrad,R5_Latinx,84785
GA,3002,390,2180.4,EqualOrOver,Male,NonGrad,R5_Asian,49109
GA,3002,7593,2180.4,EqualOrOver,Male,NonGrad,R5_WhiteNonLatinx,54725
GA,3002,1174,2180.4,EqualOrOver,Male,Grad,R5_Black,69966
GA,3002,223,2180.4,EqualOrOver,Male,Grad,R5_Latinx,167955
GA,3002,444,2180.4,EqualOrOver,Male,Grad,R5_Asian,173724
GA,3002,9952,2180.4,EqualOrOver,Male,Grad,R5_WhiteNonLatinx,121241
GA,3003,1205,1455.2,Under,Female,NonGrad,R5_Other,15873
